"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"República Checa","CZE","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94158042564911","4.07936418412716","3.27164437096047","3.38342556308463","2.41961639366372","2.03748748032623","1.71926810045513","1.84885992420383","1.2317055499203","1.13160540181891","1.04525055907463","0.384769919859393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Alemania","DEU","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","0.811641532993945","0.416907454800627","0.218927638654172","0.0293051027510165","0.0330873837805645","0.0303702128951924","0.025539160045403","0.0238334833960066","0.0187930183936668","0.0177175381480743","0.0208146868430365","0.0182278481012658","0.015180265654649","0.0108266118118335","0.0104273474565962","0.00845522955948253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Djibouti","DJI","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dinamarca","DNK","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","3.05966248506571","1.11359334231484","0.68532861581459","0.654108531484237","0.462907298304677","0.264985878324591","0.105801280850904","0.0991088395255881","0.0909554761851942","0.0769729379355048","0.0770124001997509","0.0744047619047619","0.0761249703336513","0.0692722039309985","0.0663574690978914","0.0580966715023935","0.0600712366512897","0.0585695109287541","0.0581269303639374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0249445568248697","0.0250306178092846","0.0320555282183277","0.0389150049047826","0.0440327633196043","0.040354936285989","0.0483681587971049","0.057787265239235","","",
"República Dominicana","DOM","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","40.3216542217117","43.2124352331606","46.6239230615107","48.9405231623557","41.7504051863857","44.6745121406227","37.6325088339223","38.4615384615385","31.1660852098531","28.4828777563256","23.8700219887613","26.3104532089628","28.1584158415842","33.6981197974271","29.5886269863965","39.0794106141609","40.3119851515088","40.6020916821425","40.0511529939546","42.9989115820475","44.1692689870164","43.2900453455521","38.1050889532478","36.3820113097967","36.551721662473","35.9301138400983","36.8051519365131","39.1738956970282","42.425538213575","30.7860089393121","31.6343110148669","20.865426479748","28.0020675879518","22.9549989763635","13.6593604917176","9.45465761470816","9.52284876559499","8.83307023410127","8.17577925374555","7.22900666957983","6.62783582874469","5.97010939525872","5.9943064103485","5.50676670846929","6.28658357997212","6.12290915070546","6.0945898759129","5.66218310123802","","",
"Argelia","DZA","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6846221101831","16.8385827331195","15.2106623508526","14.1374020119411","14.5764271298503","11.4698758704208","7.90348978406631","9.12214134487316","9.24681575287557","7.44262665384817","8.24804341797282","5.66100554027768","6.9539162962834","6.2924206717528","","","5.27668416447944","4.55694869591237","4.47781303575914","4.59602603048996","4.70879547674531","4.11621496859936","3.72119892364987","3.47219360158956","3.43273331880775","3.16501347442662","3.32842517770216","2.90075536986669","","",
"inicial del dividendo demográfico","EAR","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.41995549718","16.2330669387292","18.4711442570351","16.6811777102798","","","","","","","","","13.4244137895115","10.9936458110061","11.0979589960467","12.7415956148302","12.0417160257256","","7.2496976481672","6.96082102140231","7.91791289966511","6.96706914193268","6.59845630438211","5.97010939525872","4.67368421052632","5.0555323320581","5.11971225425332","4.85428054819758","4.61082028237068","4.79787081788349","","",
"Asia oriental y el Pacífico","EAS","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9693787161615","9.68678395505618","","","11.674144364006","8.09676955275659","4.51665319895357","4.42587610170091","","4.17539848365456","4.8001558718076","4.07055581974911","3.7785981613864","2.80091264719352","4.40364233759651","3.27139202722197","3.76798866249423","3.708439005455","3.46603489281403","4.12672802221381","3.63403275261554","3.08958104135359","2.80922534571923","2.82410926818532","3.09930818410491","2.91841130086885","2.89215985290371","2.75134743588159","","",
"Europa y Asia central (excluido altos ingresos)","ECA","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.16665439399994","","","","","","5.93792494935445","5.11543222382253","3.9291242481808","4.4515543370698","3.74104110256889","2.79582892549494","3.02815184869933","3.04969458069064","2.95532568376909","2.92589456587331","2.88475015396377","3.0698194445191","2.84286575972092","2.90031165376997","2.9814072211377","2.69655079398605","","",
"Europa y Asia central","ECS","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86412171568951","0.393403082701096","0.533401911467698","1.01218673411518","1.41898686645856","1.21890991877498","0.583947061444827","0.881587252844738","0.904309674706811","0.935862544850609","0.384769919859393","0.0049006811378916","0","0.00392004641737045","0.0058161467432824","0.00500808944365527","0.00111526236547148","0.00553702586361906","0.017273238531373","0.0238940198822933","0.0152495106171228","0.0091699387375494","6.65001157750796E-05","8.10871811688544E-05","0.0198805208696468","0.0217574699588101","","",
"Ecuador","ECU","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egipto, República Árabe de","EGY","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","23.9821029082774","20.0495049504951","36.897909724326","25.8337744838539","22.1178088471235","","20.0557455973648","20.447564721369","16.1750980026134","17.0194962764622","15.673839184598","13.5401603785987","11.6395418927064","13.0376689449612","13.3479505996062","12.9280639809418","9.53548638782846","10.1343451953646","9.46848779807072","9.76988471981128","10.0737168068839","12.1924201695566","11.9928553202348","","","","","7.59296069269115","7.55000779580494","7.44899687810072","5.82661147748423","5.48716992628903","5.0421921026809","5.63464301174864","4.88347381999178","4.84635486712129","4.58857946051187","4.23888896851217","4.15497092684764","3.40362837993991","4.06163687662409","","","","","","",
"Zona del Euro","EMU","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","2.8754484879549","2.83699919787224","3.16143945400834","2.2880747356319","2.07294504204842","1.55832030017916","1.49289545029586","1.7554770834746","1.4651264930864","1.40383076381947","1.31877790672086","1.04466199588346","0.64902617473266","0.08833779858962","0.075859299116292","0.0953095811780969","0.0734495757264497","0.0768598153827236","0.696806800595127","0.541813155917114","0.427322177504682","0.888108668124787","0.0101324318276901","0.00202439451691475","0.00318583906105089","0.00283675516096388","0.00210591879998206","0.00179301586949773","0.000576717183110178","0.000743120929555108","0.00172494092077346","0.0133509287189421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Eritrea","ERI","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"España","ESP","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","9.93270918665885","10.2927063339731","9.6637412483976","9.0360489121804","10.8669516430671","11.0315323976158","8.53016398375208","8.67830893900368","3.78051767779865","3.7996420451797","4.17275401765166","4.20295536277334","4.01730344556373","4.70741692603739","2.72323651891961","2.56491795533427","2.4625013311925","2.05561852838297","1.6164897422511","1.06975347150019","0.541813155917114","0.0518996809696081","0.00981450583963095","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","",
"Estonia","EST","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.799827064418503","2.31125766012381","1.81599170529397","1.82450949712194","0.0446189541317152","0.0022166395744052","0.00296401683561563","0.00053450211128334","0","0.105130948504442","0.109280286860753","0.0911390521538576","0.111799613127438","0.0230054564223566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Etiopía","ETH","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3282353313701","16.7844268204758","18.4711442570351","21.301446051168","27.3482152485711","27.2313268688621","24.9470373830546","26.1527144656331","25.0513010827803","24.8730336962904","","25.8553466585096","33.4703802997053","31.2654873348018","32.6880757897878","33.8579494869031","48.1324881837834","48.8580144024267","30.228676859433","24.8147605185449","29.0889182541031","29.6593225906755","38.3117968712752","33.1935474114121","19.2231373676059","18.8010110628449","19.308737608619","18.74062025261","21.8862606769475","15.1850863044264","","",
"Unión Europea","EUU","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","1.25183213215033","0.987010486050062","1.93128467776355","1.50553385416667","1.46337998153016","1.11865502748141","1.06261631746413","1.14591700133869","1.28550526314574","0.952059032070273","0.939986389389972","0.903508771929824","0.545293630627801","0.143356543440366","0.125372453880847","0.152628944837059","0.0958853793013765","0.536472317921224","0.799827064418503","0.878011406115804","1.31585690856909","1.82450949712194","0.0267154848953353","0.00663241866857258","0.00516534042955254","0.00582549899169655","0.00387877217798433","0.0101408357843273","0.0285148780569627","0.0480972490134307","0.0390625020654632","0.028608880196413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Frágiles y situaciones de conflicto afectados","FCS","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.24262453652013","7.12824382114878","7.57970304778046","","","","",
"Finlandia","FIN","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","3.0690537084399","2.8754484879549","2.83699919787224","3.09157811479073","1.83684642759376","1.86368342634915","1.55807365439094","1.50039311610029","1.96619654403145","1.51049667178699","1.46701711281891","1.27010467194281","1.1858152198371","0.798788868747637","0.772497329366375","0.868438441273139","1.07314441520191","0.960944736029638","0.883224225578756","0.815155574653085","0.878011406115804","0.802744674039756","0.888108668124787","0.109075043630017","0.0261264042942308","0.00223883938566247","-0.00207839714012553","-0.0121849678113767","-0.0143934078192188","-0.00358390825194875","0","0.00172494092077346","0.00165826479172194","0.00159033078880407","0","0","0","0","0","0","0","0.0012803113717256","0","0","0","0","0","0","","",
"Fiji","FJI","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.634697436278","29.1263277544781","25.9899171152696","21.4430910078361","21.0309903047091","22.7365573978334","21.3352685050798","","","","","","","","18.3314753733139","17.9670383571499","15.9279318754338","","","","19.4848606614022","17.5513767440831","19.2549061783614","20.4975694038857","20.5663575880423","19.7761535324116","20.2527260101237","18.7036822678658","19.090288636544","19.3653542424327","","",
"Francia","FRA","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","0.329538645895745","0.26816840976133","0.0874316939890711","0.0387296669248645","0.0318572793883403","0.0429184549356222","0.037821482602118","0.0318437533170577","0.0533665391799343","0.0388289197794518","0.0334224598930481","0.029893578859261","0.0326939843068875","0.0303122158229767","0.0333190537388737","0.0263461443517368","0.0188145960767771","0.00811849035681754","0.0111846781131934","0.0100784271975584","0","0","0.00659565346436698","0.00404923874311629","0.0018321494594243","0.00692301957261893","0.00651198977274869","0.00392355604963298","0.00300185957300917","0.00105659260958752","0.000743120929555108","-0.000732714531487674","-0.00154415005769506","0.00980774139807338","-0.0323103010073436","-0.0120171084384626","-0.0130364998074425","-0.0120934361316963","-0.0126182229642101","-0.00193878458734681","-0.0138847676902602","-0.00403853613692763","-0.0121068913260386","-0.0123250105276132","-0.0114701481780735","-0.0123986265836317","-0.0121423039782777","-0.011192801700547","","",
"Islas Feroe","FRO","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6239869631635","5.15755894889915","4.75000158534661","4.55627748533175","3.68559437407188","4.03092666597503","3.32844996431721","3.8966583071721","3.94474490273779","3.43242634285942","2.96037744394711","3.24854577444635","","",
"Gabón","GAB","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5872708123541","15.4538925923988","15.6014806949751","20.7842119739415","19.1815934572681","16.0877529569804","16.1989055368851","14.8806185443614","","",
"Reino Unido","GBR","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","1.6532807289465","1.22752420470263","1.14532354540511","0.542091836734694","0.487086542818305","0.329032644026562","0.259995272813222","0.0668469981034108","0.0611082593923395","0.124492557510149","0.185248969028979","0.0740969435010806","0.0156580931738955","0.00969324604440998","0.0842309641590109","0.0326923846759451","0.00419277166165531","0","0.0177759343475491","0.000457577948403511","0","0.000456437595851895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00395276068456715","","",
"Georgia","GEO","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12849822625148","4.31107354184277","9.19333032897702","8.73498233215548","4.21677435310848","6.04126296591816","5.20317155068311","5.59243145698027","6.35660138976627","6.42038102886718","4.5837023914969","3.70899515365437","1.0734486602535","0.927299040540299","0.720348335573971","1.27886065141964","1.43358149264751","1.25346058068196","1.16737614583061","1.13609155772638","0.714757209455836","0.669557576220677","0.602805233292361","0.617912734558495","0.58985391607818","0.587533858217972","",
"Ghana","GHA","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7202998630865","30.5033024422713","30.288815958324","24.3002720205465","","","","","","","","31.6416649064231","34.8033602219666","19.2596216230543","15.2670873812117","14.024313945065","16.5680831226214","17.6410257446972","21.2092312651593","15.8926655284012","17.2999015093364","16.6259706687275","12.6549033913036","12.6353606495898","","","13.6209576956692","13.8171772939008","12.8096894604022","10.1349829777964","","",
"Gibraltar","GIB","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2780751584007","35.5686436675859","35.7874741205193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia","GMB","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4396782841823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0291969876107","","18.2244144698847","","",
"Guinea Ecuatorial","GNQ","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.485566113522172","0.553383414351842","0.238745364601134","0.424899391492722","0.569288289216862","0.487154976609302","0.464193649715736","1.24290644618851","1.38297320480922","0.857850395046244","1.84932010899561","1.6524793412128","1.34449536672681","1.60894549259491","","",
"Grecia","GRC","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","6.69103462280435","7.14866623292128","6.74227664903981","5.62611408199643","4.79689391725463","4.73322768092974","5.32183183355302","5.8199943836001","4.96483637957652","3.25726935304005","1.77831828455387","1.36745114149892","0.903508771929824","0.499263480717682","0.143356543440366","0.125372453880847","0.152628944837059","0.133201247673999","0.0768598153827236","","","","","0.00633111744222855","0.01104819776274","0.00696152596649185","0.0226290886648838","0.00383398830633567","0.0172798119956455","0.0285148780569627","0.0254618946832381","0.0328500395693658","0.0303084574372822","0.0145304677489664","0.00728164176749718","0.00772447887355028","0.00211280252691182","0.00225182116036344","0.00111526236547148","0.00457048835668091","0","0.00587958607714017","0.00625508225433164","0","0","0","0.00824926935042896","0","","",
"Granada","GRD","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Groenlandia","GRL","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9839284561708","15.5392458489405","20.0692132239205","19.7075052789823","20.9607358680052","23.2077094251436","17.6683767120064","15.8788762561977","14.1435692469358","12.8402865987801","11.6195580334985","10.8839450088476","10.9296428438678","10.9936458110061","10.3812754044293","15.0029941945334","9.64075251267073","8.60015214116313","7.49006299314777","6.96082102140231","6.95045455673897","6.42041726321813","5.5645726285172","4.50003691997261","4.38024503750895","4.55486067253721","4.49796783241692","4.58024623268673","4.61380342982058","4.5715433322991","","",
"Guam","GUM","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ingreso alto","HIC","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","5.23426147195578","4.63832372248214","4.36451138064606","3.57551487414188","3.55389291559504","2.74304507644666","2.51620486434439","2.53068066028777","2.48955451304872","3.25726935304005","2.03651685393258","1.93003618817853","2.368456351628","1.60780179230364","1.39109458237009","1.57950838194883","1.64158796792093","1.26792117098982","1.5287418242472","1.27048382988151","1.54027205704199","1.55529162727941","1.68718052555372","0.793900605043192","0.714447637642688","0.597592389826589","0.589394271709022","0.441786137223954","0.457539273999279","0.881587252844738","0.904309674706811","0.747910667786645","0.343851636856156","0.0049006811378916","0","0.00354456018869279","0","6.29016911827319E-05","0.000105127709639973","0.000235807948574363","0.000349983586163049","0.00587958607714017","0.00144879243150834","0","0","0","2.77164425870084E-05","0","","",
"Hong Kong, Región Administrativa Especial","HKG","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","28.1128404669261","28.0397022332506","28.7410071942446","27.311060655206","33.4016393442623","44.1602013000629","43.2286649971104","40.7378087397087","37.1959369152633","42.4177010253643","","","","","","","","","","","","","","","","","","","","","","6.14382985285786","5.60059300396513","5.41415125524104","5.05032292961229","5.21174031283563","4.56761569168586","3.36856150630209","3.81880821353984","3.56829588093418","3.66427105184634","3.04781208790379","2.99879892613199","3.31083254464234","","","","","","",
"Países pobres muy endeudados (PPME)","HPC","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3904388349562","","8.22547051830755","9.97054072798381","10.1198467488084","10.2106068187999","11.0928820850761","","","",
"Croacia","HRV","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44093406593407","10.7385449401194","8.71221805403193","9.54535698759651","","","","","","","3.9479701696353","2.36442943640353","2.00416388062323","1.67846184556003","1.54180546126824","1.44083393297178","1.35243368244524","1.48327232614289","1.41647888245215","1.3874869558813","1.50243138989423","1.44123265578838","0.886228475695321","0.0924564389142734","0.0172290312580856","-0.0440692253135428","-0.0201665872458614","0.00607390035409931","-0.00106220013279105","","",
"Haití","HTI","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungría","HUN","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","6.90978886756238","6.49646683382722","7.05882352941176","6.2593423019432","5.90310005568962","6.36123928806856","6.3900666262871","5.4310672236992","5.2956465237167","5.79618410344516","5.1265306122449","7.21070811744387","7.55539839698256","7.26702076291646","10.2938712443801","8.41638587682065","4.73249103012511","3.34370964071819","3.20364158144294","2.6912076132505","2.18507934771152","2.05155755538837","1.94412947300164","0.424374415294851","-0.00998673405853479","-0.0022362921313137","-0.00204398245494031","-0.000461817056334618","-0.000516836550533186","-8.31306101038606E-05","0","0","0","0","0","0","0","0","0","","",
"Sólo BIRF","IBD","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1830384209856","14.0819971461261","10.9381905301496","11.4497089419438","12.1456872904602","9.19333032897702","8.49703246042154","7.23805939724653","6.14517937841599","5.72880572880573","7.01988341364606","7.39917417501556","6.97517095224535","5.7774967180107","5.30244616007013","5.216545241302","5.08175189827645","4.3956836434703","4.25249142950604","4.39977143688125","4.23888896851217","4.1237354393599","3.5492786054473","3.55633445848596","3.38524388163258","3.22732330952533","3.31661612318524","3.04011133758198","","",
"BIRF y la AIF","IBT","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.09030653887467","6.27552056037398","5.77412460423628","5.87608253182929","4.84635486712129","5.05199757954434","4.93824909571407","4.53250922406487","4.55389264389165","5.13720162922894","4.99719374440951","5.47995635222796","4.70087126018276","4.27771264559149","","",
"total de la AIF","IDA","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.39727777770975","9.54129736806282","9.73882886619442","9.50739766737934","10.5542669384109","","","",
"mezcla de la AIF","IDB","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86914705152287","","6.57489480009913","9.09138065346699","8.57692214502102","6.29303738130835","5.75563564841981","","","",
"Indonesia","IDN","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","17.3913043478261","19.8039215686275","12.6568466993999","10.2608695652174","10.7816711590297","10.0990643918547","10.5299223389676","10.0141843971631","7.23620987891601","4.8317953934462","4.72103004291846","4.26149184449745","3.31659901730399","3.23389197424682","4.87244419433502","8.25229006093378","5.59614745931584","6.0461279345547","6.39412627002982","5.0736767652953","5.25343074341001","5.1528818494975","6.08111026331323","3.99815947868477","3.18643467089014","2.74677930640133","4.40713376184703","2.53510248409834","","3.10754605682776","3.32761279331911","3.18181333475187","3.01996970312772","","","","3.76798866249423","2.20373674076832","2.90595653502283","4.47111452576272","3.7112886590233","3.29863765899771","2.77757645550129","2.28440172449563","2.2227204640417","2.31860186592407","2.34708042095042","2.05949013475118","","",
"Sólo AIF","IDX","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7919692489373","10.1198467488084","10.4552881893654","","","","",
"Isla de Man","IMN","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","19.8206514572069","15.9013242204186","16.1980616063717","16.2585446050013","18.0956747669265","19.9972643961154","21.4342483340466","22.3654051851475","23.6189801699717","22.549635093777","23.7086672503199","26.3666306844917","28.1708246048372","28.6799640009209","28.3426583458862","26.6954797075279","28.6034943815554","25.7953847402033","24.1400316776997","21.861147776749","21.7372606296657","24.1951199707685","24.9291702299713","21.6280934367214","20.7734626013312","20.7096694168923","18.9218878107413","15.6468083122212","15.4202121259003","14.5962462593161","14.8648997326893","14.4257054111638","15.1687722935812","14.6632228698901","14.1393149628036","11.4110733590522","13.4578911382621","14.8246284585373","14.8663024955806","13.2103336648118","13.0409600244063","12.2883375942345","11.2889250411133","6.20749165783108","4.50855543479306","","","",
"No clasificado","INX","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Impuestos al comercio internacional (% de la recaudación)","GC.TAX.INTT.RV.ZS","","","","","","","","","","","","","16.5467625899281","15.9144893111639","15.2719665271966","13.8130686517783","14.2418661755678","12.0020693222969","7.57978723404256","7.44134897360704","8.84507042253522","10.8651456968602","9.34546103085429","7.15162676488644","6.99777406789092","6.99856640166818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
